Year,Age,Sex,Immigrations,Emigrations,Migration_balance,MaleBirths,FemaleBirths,TotalBirths,Deaths,Population,GDP_per_capita,Health_expenditure_pct_GDP,Unemployment
1966,35,Female,0.0,0.0,0.0,0.0,0.0,0.0,602.0,0.0,1870.80540291774,0.0,0.0
1966,35,Male,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,0.0,1870.80540291774,0.0,0.0
1966,36,Female,0.0,0.0,0.0,0.0,0.0,0.0,686.0,0.0,1870.80540291774,0.0,0.0
1966,36,Male,0.0,0.0,0.0,0.0,0.0,0.0,1153.0,0.0,1870.80540291774,0.0,0.0
1966,37,Female,0.0,0.0,0.0,0.0,0.0,0.0,769.0,0.0,1870.80540291774,0.0,0.0
1966,37,Male,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,1870.80540291774,0.0,0.0
1966,38,Female,0.0,0.0,0.0,0.0,0.0,0.0,770.0,0.0,1870.80540291774,0.0,0.0
1966,38,Male,0.0,0.0,0.0,0.0,0.0,0.0,1244.0,0.0,1870.80540291774,0.0,0.0
1966,39,Female,0.0,0.0,0.0,0.0,0.0,0.0,913.0,0.0,1870.80540291774,0.0,0.0
1966,39,Male,0.0,0.0,0.0,0.0,0.0,0.0,1246.0,0.0,1870.80540291774,0.0,0.0
1966,40,Female,0.0,0.0,0.0,0.0,0.0,0.0,910.0,0.0,1870.80540291774,0.0,0.0
1966,40,Male,0.0,0.0,0.0,0.0,0.0,0.0,1259.0,0.0,1870.80540291774,0.0,0.0
1966,41,Female,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,0.0,1870.80540291774,0.0,0.0
1966,41,Male,0.0,0.0,0.0,0.0,0.0,0.0,1278.0,0.0,1870.80540291774,0.0,0.0
1966,42,Female,0.0,0.0,0.0,0.0,0.0,0.0,1189.0,0.0,1870.80540291774,0.0,0.0
1966,42,Male,0.0,0.0,0.0,0.0,0.0,0.0,1319.0,0.0,1870.80540291774,0.0,0.0
1966,43,Female,0.0,0.0,0.0,0.0,0.0,0.0,1312.0,0.0,1870.80540291774,0.0,0.0
1966,43,Male,0.0,0.0,0.0,0.0,0.0,0.0,1412.0,0.0,1870.80540291774,0.0,0.0
1966,44,Female,0.0,0.0,0.0,0.0,0.0,0.0,1589.0,0.0,1870.80540291774,0.0,0.0
1966,44,Male,0.0,0.0,0.0,0.0,0.0,0.0,1703.0,0.0,1870.80540291774,0.0,0.0
1966,45,Female,0.0,0.0,0.0,0.0,0.0,0.0,1799.0,0.0,1870.80540291774,0.0,0.0
1966,45,Male,0.0,0.0,0.0,0.0,0.0,0.0,1827.0,0.0,1870.80540291774,0.0,0.0
1966,46,Female,0.0,0.0,0.0,0.0,0.0,0.0,1874.0,0.0,1870.80540291774,0.0,0.0
1966,46,Male,0.0,0.0,0.0,0.0,0.0,0.0,2148.0,0.0,1870.80540291774,0.0,0.0
1966,47,Female,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,0.0,1870.80540291774,0.0,0.0
1966,47,Male,0.0,0.0,0.0,0.0,0.0,0.0,1381.0,0.0,1870.80540291774,0.0,0.0
1966,48,Female,0.0,0.0,0.0,0.0,0.0,0.0,1166.0,0.0,1870.80540291774,0.0,0.0
1966,48,Male,0.0,0.0,0.0,0.0,0.0,0.0,1251.0,0.0,1870.80540291774,0.0,0.0
1966,49,Female,0.0,0.0,0.0,0.0,0.0,0.0,1290.0,0.0,1870.80540291774,0.0,0.0
1966,49,Male,0.0,0.0,0.0,0.0,0.0,0.0,1508.0,0.0,1870.80540291774,0.0,0.0
1966,50,Female,0.0,0.0,0.0,0.0,0.0,0.0,1621.0,0.0,1870.80540291774,0.0,0.0
1966,50,Male,0.0,0.0,0.0,0.0,0.0,0.0,1862.0,0.0,1870.80540291774,0.0,0.0
1966,51,Female,0.0,0.0,0.0,0.0,0.0,0.0,2561.0,0.0,1870.80540291774,0.0,0.0
1966,51,Male,0.0,0.0,0.0,0.0,0.0,0.0,2888.0,0.0,1870.80540291774,0.0,0.0
1966,52,Female,0.0,0.0,0.0,0.0,0.0,0.0,2967.0,0.0,1870.80540291774,0.0,0.0
1966,52,Male,0.0,0.0,0.0,0.0,0.0,0.0,3662.0,0.0,1870.80540291774,0.0,0.0
1966,53,Female,0.0,0.0,0.0,0.0,0.0,0.0,3344.0,0.0,1870.80540291774,0.0,0.0
1966,53,Male,0.0,0.0,0.0,0.0,0.0,0.0,4091.0,0.0,1870.80540291774,0.0,0.0
1966,54,Female,0.0,0.0,0.0,0.0,0.0,0.0,3519.0,0.0,1870.80540291774,0.0,0.0
1966,54,Male,0.0,0.0,0.0,0.0,0.0,0.0,4626.0,0.0,1870.80540291774,0.0,0.0
1966,55,Female,0.0,0.0,0.0,0.0,0.0,0.0,3753.0,0.0,1870.80540291774,0.0,0.0
1966,55,Male,0.0,0.0,0.0,0.0,0.0,0.0,5209.0,0.0,1870.80540291774,0.0,0.0
1966,56,Female,0.0,0.0,0.0,0.0,0.0,0.0,4281.0,0.0,1870.80540291774,0.0,0.0
1966,56,Male,0.0,0.0,0.0,0.0,0.0,0.0,5907.0,0.0,1870.80540291774,0.0,0.0
1966,57,Female,0.0,0.0,0.0,0.0,0.0,0.0,4494.0,0.0,1870.80540291774,0.0,0.0
1966,57,Male,0.0,0.0,0.0,0.0,0.0,0.0,6799.0,0.0,1870.80540291774,0.0,0.0
1966,58,Female,0.0,0.0,0.0,0.0,0.0,0.0,5043.0,0.0,1870.80540291774,0.0,0.0
1966,58,Male,0.0,0.0,0.0,0.0,0.0,0.0,7383.0,0.0,1870.80540291774,0.0,0.0
1966,59,Female,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,0.0,1870.80540291774,0.0,0.0
1966,59,Male,0.0,0.0,0.0,0.0,0.0,0.0,8440.0,0.0,1870.80540291774,0.0,0.0
1966,60,Female,0.0,0.0,0.0,0.0,0.0,0.0,5790.0,0.0,1870.80540291774,0.0,0.0
1966,60,Male,0.0,0.0,0.0,0.0,0.0,0.0,9316.0,0.0,1870.80540291774,0.0,0.0
1966,61,Female,0.0,0.0,0.0,0.0,0.0,0.0,6415.0,0.0,1870.80540291774,0.0,0.0
1966,61,Male,0.0,0.0,0.0,0.0,0.0,0.0,10450.0,0.0,1870.80540291774,0.0,0.0
1966,62,Female,0.0,0.0,0.0,0.0,0.0,0.0,6940.0,0.0,1870.80540291774,0.0,0.0
1966,62,Male,0.0,0.0,0.0,0.0,0.0,0.0,11038.0,0.0,1870.80540291774,0.0,0.0
1966,63,Female,0.0,0.0,0.0,0.0,0.0,0.0,7558.0,0.0,1870.80540291774,0.0,0.0
1966,63,Male,0.0,0.0,0.0,0.0,0.0,0.0,11788.0,0.0,1870.80540291774,0.0,0.0
1966,64,Female,0.0,0.0,0.0,0.0,0.0,0.0,8306.0,0.0,1870.80540291774,0.0,0.0
1966,64,Male,0.0,0.0,0.0,0.0,0.0,0.0,12932.0,0.0,1870.80540291774,0.0,0.0
1966,65,Female,0.0,0.0,0.0,0.0,0.0,0.0,8804.0,0.0,1870.80540291774,0.0,0.0
1966,65,Male,0.0,0.0,0.0,0.0,0.0,0.0,13162.0,0.0,1870.80540291774,0.0,0.0
1966,66,Female,0.0,0.0,0.0,0.0,0.0,0.0,9452.0,0.0,1870.80540291774,0.0,0.0
1966,66,Male,0.0,0.0,0.0,0.0,0.0,0.0,13603.0,0.0,1870.80540291774,0.0,0.0
1966,67,Female,0.0,0.0,0.0,0.0,0.0,0.0,10289.0,0.0,1870.80540291774,0.0,0.0
1966,67,Male,0.0,0.0,0.0,0.0,0.0,0.0,13460.0,0.0,1870.80540291774,0.0,0.0
1966,68,Female,0.0,0.0,0.0,0.0,0.0,0.0,10912.0,0.0,1870.80540291774,0.0,0.0
1966,68,Male,0.0,0.0,0.0,0.0,0.0,0.0,13377.0,0.0,1870.80540291774,0.0,0.0
1966,69,Female,0.0,0.0,0.0,0.0,0.0,0.0,11675.0,0.0,1870.80540291774,0.0,0.0
1966,69,Male,0.0,0.0,0.0,0.0,0.0,0.0,12976.0,0.0,1870.80540291774,0.0,0.0
1966,70,Female,0.0,0.0,0.0,0.0,0.0,0.0,12442.0,0.0,1870.80540291774,0.0,0.0
1966,70,Male,0.0,0.0,0.0,0.0,0.0,0.0,13072.0,0.0,1870.80540291774,0.0,0.0
1966,71,Female,0.0,0.0,0.0,0.0,0.0,0.0,13293.0,0.0,1870.80540291774,0.0,0.0
1966,71,Male,0.0,0.0,0.0,0.0,0.0,0.0,12795.0,0.0,1870.80540291774,0.0,0.0
1966,72,Female,0.0,0.0,0.0,0.0,0.0,0.0,13988.0,0.0,1870.80540291774,0.0,0.0
1966,72,Male,0.0,0.0,0.0,0.0,0.0,0.0,12829.0,0.0,1870.80540291774,0.0,0.0
1966,73,Female,0.0,0.0,0.0,0.0,0.0,0.0,14602.0,0.0,1870.80540291774,0.0,0.0
1966,73,Male,0.0,0.0,0.0,0.0,0.0,0.0,12785.0,0.0,1870.80540291774,0.0,0.0
1966,74,Female,0.0,0.0,0.0,0.0,0.0,0.0,15107.0,0.0,1870.80540291774,0.0,0.0
1966,74,Male,0.0,0.0,0.0,0.0,0.0,0.0,12999.0,0.0,1870.80540291774,0.0,0.0
1966,75,Female,0.0,0.0,0.0,0.0,0.0,0.0,15864.0,0.0,1870.80540291774,0.0,0.0
1966,75,Male,0.0,0.0,0.0,0.0,0.0,0.0,13058.0,0.0,1870.80540291774,0.0,0.0
1966,76,Female,0.0,0.0,0.0,0.0,0.0,0.0,16394.0,0.0,1870.80540291774,0.0,0.0
1966,76,Male,0.0,0.0,0.0,0.0,0.0,0.0,13059.0,0.0,1870.80540291774,0.0,0.0
1966,77,Female,0.0,0.0,0.0,0.0,0.0,0.0,16711.0,0.0,1870.80540291774,0.0,0.0
1966,77,Male,0.0,0.0,0.0,0.0,0.0,0.0,12818.0,0.0,1870.80540291774,0.0,0.0
1966,78,Female,0.0,0.0,0.0,0.0,0.0,0.0,16973.0,0.0,1870.80540291774,0.0,0.0
1966,78,Male,0.0,0.0,0.0,0.0,0.0,0.0,13284.0,0.0,1870.80540291774,0.0,0.0
1966,79,Female,0.0,0.0,0.0,0.0,0.0,0.0,16508.0,0.0,1870.80540291774,0.0,0.0
1966,79,Male,0.0,0.0,0.0,0.0,0.0,0.0,12470.0,0.0,1870.80540291774,0.0,0.0
1966,80,Female,0.0,0.0,0.0,0.0,0.0,0.0,16717.0,0.0,1870.80540291774,0.0,0.0
1966,80,Male,0.0,0.0,0.0,0.0,0.0,0.0,12103.0,0.0,1870.80540291774,0.0,0.0
1966,81,Female,0.0,0.0,0.0,0.0,0.0,0.0,15585.0,0.0,1870.80540291774,0.0,0.0
1966,81,Male,0.0,0.0,0.0,0.0,0.0,0.0,11542.0,0.0,1870.80540291774,0.0,0.0
1966,82,Female,0.0,0.0,0.0,0.0,0.0,0.0,15029.0,0.0,1870.80540291774,0.0,0.0
1966,82,Male,0.0,0.0,0.0,0.0,0.0,0.0,10849.0,0.0,1870.80540291774,0.0,0.0
1966,83,Female,0.0,0.0,0.0,0.0,0.0,0.0,13899.0,0.0,1870.80540291774,0.0,0.0
1966,83,Male,0.0,0.0,0.0,0.0,0.0,0.0,10080.0,0.0,1870.80540291774,0.0,0.0
1966,84,Female,0.0,0.0,0.0,0.0,0.0,0.0,12665.0,0.0,1870.80540291774,0.0,0.0
1966,84,Male,0.0,0.0,0.0,0.0,0.0,0.0,9126.0,0.0,1870.80540291774,0.0,0.0
1966,85,Female,0.0,0.0,0.0,0.0,0.0,0.0,11457.0,0.0,1870.80540291774,0.0,0.0
1966,85,Male,0.0,0.0,0.0,0.0,0.0,0.0,7948.0,0.0,1870.80540291774,0.0,0.0
1966,86,Female,0.0,0.0,0.0,0.0,0.0,0.0,10347.0,0.0,1870.80540291774,0.0,0.0
1966,86,Male,0.0,0.0,0.0,0.0,0.0,0.0,7188.0,0.0,1870.80540291774,0.0,0.0
1966,87,Female,0.0,0.0,0.0,0.0,0.0,0.0,9170.0,0.0,1870.80540291774,0.0,0.0
1966,87,Male,0.0,0.0,0.0,0.0,0.0,0.0,5973.0,0.0,1870.80540291774,0.0,0.0
1966,88,Female,0.0,0.0,0.0,0.0,0.0,0.0,7677.0,0.0,1870.80540291774,0.0,0.0
1966,88,Male,0.0,0.0,0.0,0.0,0.0,0.0,5216.0,0.0,1870.80540291774,0.0,0.0
1966,89,Female,0.0,0.0,0.0,0.0,0.0,0.0,6295.0,0.0,1870.80540291774,0.0,0.0
1966,89,Male,0.0,0.0,0.0,0.0,0.0,0.0,4187.0,0.0,1870.80540291774,0.0,0.0
1966,90,Female,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,1870.80540291774,0.0,0.0
1966,90,Male,0.0,0.0,0.0,0.0,0.0,0.0,3205.0,0.0,1870.80540291774,0.0,0.0
1966,91,Female,0.0,0.0,0.0,0.0,0.0,0.0,3750.0,0.0,1870.80540291774,0.0,0.0
1966,91,Male,0.0,0.0,0.0,0.0,0.0,0.0,2420.0,0.0,1870.80540291774,0.0,0.0
1966,92,Female,0.0,0.0,0.0,0.0,0.0,0.0,2749.0,0.0,1870.80540291774,0.0,0.0
1966,92,Male,0.0,0.0,0.0,0.0,0.0,0.0,1732.0,0.0,1870.80540291774,0.0,0.0
1966,93,Female,0.0,0.0,0.0,0.0,0.0,0.0,1986.0,0.0,1870.80540291774,0.0,0.0
1966,93,Male,0.0,0.0,0.0,0.0,0.0,0.0,1129.0,0.0,1870.80540291774,0.0,0.0
1966,94,Female,0.0,0.0,0.0,0.0,0.0,0.0,1249.0,0.0,1870.80540291774,0.0,0.0
1966,94,Male,0.0,0.0,0.0,0.0,0.0,0.0,799.0,0.0,1870.80540291774,0.0,0.0
1966,95,Female,0.0,0.0,0.0,0.0,0.0,0.0,860.0,0.0,1870.80540291774,0.0,0.0
1966,95,Male,0.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,1870.80540291774,0.0,0.0
1966,96,Female,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,1870.80540291774,0.0,0.0
1966,96,Male,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0,1870.80540291774,0.0,0.0
1966,97,Female,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0.0,1870.80540291774,0.0,0.0
1966,97,Male,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,1870.80540291774,0.0,0.0
1966,98,Female,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,1870.80540291774,0.0,0.0
1966,98,Male,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,1870.80540291774,0.0,0.0
1966,99,Female,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,1870.80540291774,0.0,0.0
1966,99,Male,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1870.80540291774,0.0,0.0
1966,100,Female,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,1870.80540291774,0.0,0.0
1966,100,Male,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,1870.80540291774,0.0,0.0
1967,1,Female,0.0,0.0,0.0,0.0,0.0,0.0,928.0,0.0,1885.61596607874,0.0,0.0
1967,1,Male,0.0,0.0,0.0,0.0,0.0,0.0,1174.0,0.0,1885.61596607874,0.0,0.0
1967,2,Female,0.0,0.0,0.0,0.0,0.0,0.0,557.0,0.0,1885.61596607874,0.0,0.0
1967,2,Male,0.0,0.0,0.0,0.0,0.0,0.0,706.0,0.0,1885.61596607874,0.0,0.0
1967,3,Female,0.0,0.0,0.0,0.0,0.0,0.0,401.0,0.0,1885.61596607874,0.0,0.0
1967,3,Male,0.0,0.0,0.0,0.0,0.0,0.0,625.0,0.0,1885.61596607874,0.0,0.0
1967,4,Female,0.0,0.0,0.0,0.0,0.0,0.0,371.0,0.0,1885.61596607874,0.0,0.0
1967,4,Male,0.0,0.0,0.0,0.0,0.0,0.0,537.0,0.0,1885.61596607874,0.0,0.0
1967,5,Female,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,1885.61596607874,0.0,0.0
1967,5,Male,0.0,0.0,0.0,0.0,0.0,0.0,497.0,0.0,1885.61596607874,0.0,0.0
1967,6,Female,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,1885.61596607874,0.0,0.0
1967,6,Male,0.0,0.0,0.0,0.0,0.0,0.0,431.0,0.0,1885.61596607874,0.0,0.0
1967,7,Female,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,1885.61596607874,0.0,0.0
1967,7,Male,0.0,0.0,0.0,0.0,0.0,0.0,363.0,0.0,1885.61596607874,0.0,0.0
1967,8,Female,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,1885.61596607874,0.0,0.0
1967,8,Male,0.0,0.0,0.0,0.0,0.0,0.0,358.0,0.0,1885.61596607874,0.0,0.0
1967,9,Female,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,1885.61596607874,0.0,0.0
1967,9,Male,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,1885.61596607874,0.0,0.0
1967,10,Female,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,1885.61596607874,0.0,0.0
1967,10,Male,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,1885.61596607874,0.0,0.0
1967,11,Female,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,1885.61596607874,0.0,0.0
1967,11,Male,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,1885.61596607874,0.0,0.0
1967,12,Female,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,1885.61596607874,0.0,0.0
1967,12,Male,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,1885.61596607874,0.0,0.0
1967,13,Female,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,1885.61596607874,0.0,0.0
1967,13,Male,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,1885.61596607874,0.0,0.0
1967,14,Female,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,1885.61596607874,0.0,0.0
1967,14,Male,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,1885.61596607874,0.0,0.0
1967,15,Female,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,1885.61596607874,0.0,0.0
1967,15,Male,0.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,1885.61596607874,0.0,0.0
1967,16,Female,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,1885.61596607874,0.0,0.0
1967,16,Male,0.0,0.0,0.0,0.0,0.0,0.0,593.0,0.0,1885.61596607874,0.0,0.0
1967,17,Female,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,1885.61596607874,0.0,0.0
1967,17,Male,0.0,0.0,0.0,0.0,0.0,0.0,682.0,0.0,1885.61596607874,0.0,0.0
1967,18,Female,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,1885.61596607874,0.0,0.0
1967,18,Male,0.0,0.0,0.0,0.0,0.0,0.0,830.0,0.0,1885.61596607874,0.0,0.0
1967,19,Female,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,1885.61596607874,0.0,0.0
1967,19,Male,0.0,0.0,0.0,0.0,0.0,0.0,771.0,0.0,1885.61596607874,0.0,0.0
1967,20,Female,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,1885.61596607874,0.0,0.0
1967,20,Male,0.0,0.0,0.0,0.0,0.0,0.0,823.0,0.0,1885.61596607874,0.0,0.0
1967,21,Female,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,1885.61596607874,0.0,0.0
1967,21,Male,0.0,0.0,0.0,0.0,0.0,0.0,612.0,0.0,1885.61596607874,0.0,0.0
1967,22,Female,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,1885.61596607874,0.0,0.0
1967,22,Male,0.0,0.0,0.0,0.0,0.0,0.0,759.0,0.0,1885.61596607874,0.0,0.0
1967,23,Female,0.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,1885.61596607874,0.0,0.0
1967,23,Male,0.0,0.0,0.0,0.0,0.0,0.0,817.0,0.0,1885.61596607874,0.0,0.0
1967,24,Female,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,1885.61596607874,0.0,0.0
1967,24,Male,0.0,0.0,0.0,0.0,0.0,0.0,808.0,0.0,1885.61596607874,0.0,0.0
1967,25,Female,0.0,0.0,0.0,0.0,0.0,0.0,358.0,0.0,1885.61596607874,0.0,0.0
1967,25,Male,0.0,0.0,0.0,0.0,0.0,0.0,885.0,0.0,1885.61596607874,0.0,0.0
1967,26,Female,0.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,1885.61596607874,0.0,0.0
1967,26,Male,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,0.0,1885.61596607874,0.0,0.0
1967,27,Female,0.0,0.0,0.0,0.0,0.0,0.0,482.0,0.0,1885.61596607874,0.0,0.0
1967,27,Male,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,0.0,1885.61596607874,0.0,0.0
1967,28,Female,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,1885.61596607874,0.0,0.0
1967,28,Male,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,0.0,1885.61596607874,0.0,0.0
1967,29,Female,0.0,0.0,0.0,0.0,0.0,0.0,494.0,0.0,1885.61596607874,0.0,0.0
1967,29,Male,0.0,0.0,0.0,0.0,0.0,0.0,1066.0,0.0,1885.61596607874,0.0,0.0
1967,30,Female,0.0,0.0,0.0,0.0,0.0,0.0,488.0,0.0,1885.61596607874,0.0,0.0
1967,30,Male,0.0,0.0,0.0,0.0,0.0,0.0,968.0,0.0,1885.61596607874,0.0,0.0
1967,31,Female,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,1885.61596607874,0.0,0.0
1967,31,Male,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,0.0,1885.61596607874,0.0,0.0
1967,32,Female,0.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,1885.61596607874,0.0,0.0
1967,32,Male,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,1885.61596607874,0.0,0.0
1967,33,Female,0.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0,1885.61596607874,0.0,0.0
1967,33,Male,0.0,0.0,0.0,0.0,0.0,0.0,958.0,0.0,1885.61596607874,0.0,0.0
1967,34,Female,0.0,0.0,0.0,0.0,0.0,0.0,489.0,0.0,1885.61596607874,0.0,0.0
1967,34,Male,0.0,0.0,0.0,0.0,0.0,0.0,935.0,0.0,1885.61596607874,0.0,0.0
1967,35,Female,0.0,0.0,0.0,0.0,0.0,0.0,551.0,0.0,1885.61596607874,0.0,0.0
1967,35,Male,0.0,0.0,0.0,0.0,0.0,0.0,932.0,0.0,1885.61596607874,0.0,0.0
1967,36,Female,0.0,0.0,0.0,0.0,0.0,0.0,613.0,0.0,1885.61596607874,0.0,0.0
1967,36,Male,0.0,0.0,0.0,0.0,0.0,0.0,1151.0,0.0,1885.61596607874,0.0,0.0
1967,37,Female,0.0,0.0,0.0,0.0,0.0,0.0,723.0,0.0,1885.61596607874,0.0,0.0
1967,37,Male,0.0,0.0,0.0,0.0,0.0,0.0,1215.0,0.0,1885.61596607874,0.0,0.0
1967,38,Female,0.0,0.0,0.0,0.0,0.0,0.0,834.0,0.0,1885.61596607874,0.0,0.0
1967,38,Male,0.0,0.0,0.0,0.0,0.0,0.0,1292.0,0.0,1885.61596607874,0.0,0.0
1967,39,Female,0.0,0.0,0.0,0.0,0.0,0.0,785.0,0.0,1885.61596607874,0.0,0.0
1967,39,Male,0.0,0.0,0.0,0.0,0.0,0.0,1375.0,0.0,1885.61596607874,0.0,0.0
1967,40,Female,0.0,0.0,0.0,0.0,0.0,0.0,952.0,0.0,1885.61596607874,0.0,0.0
1967,40,Male,0.0,0.0,0.0,0.0,0.0,0.0,1390.0,0.0,1885.61596607874,0.0,0.0
1967,41,Female,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,1885.61596607874,0.0,0.0
1967,41,Male,0.0,0.0,0.0,0.0,0.0,0.0,1353.0,0.0,1885.61596607874,0.0,0.0
1967,42,Female,0.0,0.0,0.0,0.0,0.0,0.0,1174.0,0.0,1885.61596607874,0.0,0.0
1967,42,Male,0.0,0.0,0.0,0.0,0.0,0.0,1375.0,0.0,1885.61596607874,0.0,0.0
1967,43,Female,0.0,0.0,0.0,0.0,0.0,0.0,1286.0,0.0,1885.61596607874,0.0,0.0
1967,43,Male,0.0,0.0,0.0,0.0,0.0,0.0,1417.0,0.0,1885.61596607874,0.0,0.0
1967,44,Female,0.0,0.0,0.0,0.0,0.0,0.0,1385.0,0.0,1885.61596607874,0.0,0.0
1967,44,Male,0.0,0.0,0.0,0.0,0.0,0.0,1602.0,0.0,1885.61596607874,0.0,0.0
1967,45,Female,0.0,0.0,0.0,0.0,0.0,0.0,1730.0,0.0,1885.61596607874,0.0,0.0
1967,45,Male,0.0,0.0,0.0,0.0,0.0,0.0,1856.0,0.0,1885.61596607874,0.0,0.0
1967,46,Female,0.0,0.0,0.0,0.0,0.0,0.0,1915.0,0.0,1885.61596607874,0.0,0.0
1967,46,Male,0.0,0.0,0.0,0.0,0.0,0.0,2153.0,0.0,1885.61596607874,0.0,0.0
1967,47,Female,0.0,0.0,0.0,0.0,0.0,0.0,2049.0,0.0,1885.61596607874,0.0,0.0
1967,47,Male,0.0,0.0,0.0,0.0,0.0,0.0,2202.0,0.0,1885.61596607874,0.0,0.0
1967,48,Female,0.0,0.0,0.0,0.0,0.0,0.0,1308.0,0.0,1885.61596607874,0.0,0.0
1967,48,Male,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,1885.61596607874,0.0,0.0
1967,49,Female,0.0,0.0,0.0,0.0,0.0,0.0,1230.0,0.0,1885.61596607874,0.0,0.0
1967,49,Male,0.0,0.0,0.0,0.0,0.0,0.0,1392.0,0.0,1885.61596607874,0.0,0.0
1967,50,Female,0.0,0.0,0.0,0.0,0.0,0.0,1393.0,0.0,1885.61596607874,0.0,0.0
1967,50,Male,0.0,0.0,0.0,0.0,0.0,0.0,1596.0,0.0,1885.61596607874,0.0,0.0
1967,51,Female,0.0,0.0,0.0,0.0,0.0,0.0,1746.0,0.0,1885.61596607874,0.0,0.0
1967,51,Male,0.0,0.0,0.0,0.0,0.0,0.0,2095.0,0.0,1885.61596607874,0.0,0.0
1967,52,Female,0.0,0.0,0.0,0.0,0.0,0.0,2682.0,0.0,1885.61596607874,0.0,0.0
1967,52,Male,0.0,0.0,0.0,0.0,0.0,0.0,3172.0,0.0,1885.61596607874,0.0,0.0
1967,53,Female,0.0,0.0,0.0,0.0,0.0,0.0,3080.0,0.0,1885.61596607874,0.0,0.0
1967,53,Male,0.0,0.0,0.0,0.0,0.0,0.0,3842.0,0.0,1885.61596607874,0.0,0.0
1967,54,Female,0.0,0.0,0.0,0.0,0.0,0.0,3385.0,0.0,1885.61596607874,0.0,0.0
1967,54,Male,0.0,0.0,0.0,0.0,0.0,0.0,4508.0,0.0,1885.61596607874,0.0,0.0
1967,55,Female,0.0,0.0,0.0,0.0,0.0,0.0,3706.0,0.0,1885.61596607874,0.0,0.0
1967,55,Male,0.0,0.0,0.0,0.0,0.0,0.0,5152.0,0.0,1885.61596607874,0.0,0.0
1967,56,Female,0.0,0.0,0.0,0.0,0.0,0.0,4037.0,0.0,1885.61596607874,0.0,0.0
1967,56,Male,0.0,0.0,0.0,0.0,0.0,0.0,5588.0,0.0,1885.61596607874,0.0,0.0
1967,57,Female,0.0,0.0,0.0,0.0,0.0,0.0,4507.0,0.0,1885.61596607874,0.0,0.0
